synid,voxelcount,prob,neuron,type
1656,540,0.387037037037037,15129,2
1657,334,0.46407185628742514,15129,2
1657,334,0.5359281437125748,15282,1
1658,524,0.4961832061068702,13184,2
1658,524,0.5038167938931297,14872,1
1659,306,0.2908496732026144,12285,2
1659,306,0.7091503267973857,13755,1
1660,767,0.5893089960886571,10013,2
1660,767,0.03650586701434159,13154,2
1660,767,0.3741851368970013,13765,1
1661,290,0.5379310344827586,13221,2
1661,290,0.46206896551724136,14112,1
1662,472,0.5296610169491526,13197,2
1662,472,0.4703389830508475,14150,1
1663,303,0.48184818481848185,12285,2
1663,303,0.5181518151815182,13690,1
1664,496,0.4475806451612903,13206,2
1664,496,0.004032258064516129,13206,2
1664,496,0.5483870967741935,13783,1
1665,842,0.5095011876484561,13227,2
1665,842,0.49049881235154397,15393,1
1666,879,0.4653014789533561,13193,2
1666,879,0.534698521046644,13690,1
1667,455,0.3758241758241758,16229,1
1667,455,0.6241758241758242,16670,2
1668,422,0.5379146919431279,12282,2
1668,422,0.46208530805687204,14185,1
1669,253,0.5810276679841897,10014,2
1669,253,0.4189723320158103,13749,1
1670,901,0.47835738068812433,13225,2
1670,901,0.5172031076581576,15229,1
1670,901,0.004439511653718091,13225,2
1671,534,0.45692883895131087,13185,2
1671,534,0.5430711610486891,13719,1
1672,208,0.4375,12282,2
1672,208,0.5625,14184,1
1673,831,0.4536702767749699,12285,2
1673,831,0.54632972322503,13690,1
1674,567,0.6049382716049383,16367,2
1674,567,0.3950617283950617,16612,1
1675,514,0.48638132295719844,16367,2
1675,514,0.5136186770428015,16434,1
1676,1405,0.5402135231316726,13227,2
1676,1405,0.4597864768683274,13955,1
1677,524,0.43702290076335876,13207,2
1677,524,0.5629770992366412,13878,1
1678,486,0.37448559670781895,12285,2
1678,486,0.6255144032921811,13892,1
1679,703,0.5732574679943101,13200,2
1679,703,0.4267425320056899,13955,1
1680,305,0.5081967213114754,13127,2
1680,305,0.006557377049180328,13988,1
1680,305,0.4852459016393443,13988,1
1681,306,0.5196078431372549,13208,2
1681,306,0.4738562091503268,14180,1
1681,306,0.006535947712418301,14630,0
1682,655,0.40458015267175573,13193,2
1682,655,0.5954198473282443,13763,1
1683,597,0.4036850921273032,16367,2
1683,597,0.5963149078726968,16453,1
1684,420,0.5071428571428571,13127,2
1684,420,0.4928571428571429,15741,1
1685,404,0.4084158415841584,13207,2
1685,404,0.5915841584158416,13783,1
1686,685,0.5474452554744526,13185,2
1686,685,0.45255474452554745,13821,1
1687,230,0.40869565217391307,10014,2
1687,230,0.591304347826087,13758,1
1688,404,0.4975247524752475,13187,2
1688,404,0.5024752475247525,13811,1
1689,857,0.5169194865810969,13225,2
1689,857,0.4830805134189031,14686,1
1690,322,0.43788819875776397,13223,2
1690,322,0.562111801242236,13988,1
1691,376,0.43882978723404253,13214,2
1691,376,0.5611702127659575,13997,1
1692,94,0.3191489361702128,13197,2
1692,94,0.6808510638297872,13791,1
1693,664,0.5105421686746988,13213,2
1693,664,0.4894578313253012,15572,1
1694,602,0.5581395348837209,13204,2
1694,602,0.4418604651162791,13791,1
1695,108,0.3611111111111111,15129,2
1695,108,0.6388888888888888,15290,1
1696,58,0.4482758620689655,10016,2
1696,58,0.5517241379310345,15294,1
1697,322,0.546583850931677,13191,2
1697,322,0.453416149068323,15211,1
1698,296,0.5709459459459459,13207,2
1698,296,0.42905405405405406,14121,1
1699,520,0.41346153846153844,15129,2
1699,520,0.5865384615384616,15093,1
1700,848,0.5129716981132075,14808,2
1700,848,0.48702830188679247,15208,1
